date_key,customer_id,channel_name,event_timestamp,session_id,page_url
20241108,CUST0002,Email,2024-11-08 08:00:00,2d06e8cf-3805-4907-acd6-6193c7468f59,/products
20241110,CUST0002,Paid Search,2024-11-10 22:47:00,8498e113-b227-462c-b53d-4330cdda24ba,/about
20241113,CUST0002,Organic,2024-11-13 20:18:00,3fcb7546-8eb2-4579-8cdb-1ca476ecbdd6,/
20241115,CUST0002,Social,2024-11-15 21:53:00,74daaebf-1f11-4b76-992c-9227eadf5085,/pricing
20241116,CUST0002,Organic,2024-11-16 13:57:00,aae65fc1-76f2-4bfe-8d29-a36f222282e1,/pricing
20241118,CUST0002,Paid Search,2024-11-18 10:09:00,986f9025-8f15-4a58-bce6-850487f8424d,/pricing
20241119,CUST0002,Organic,2024-11-19 21:43:00,e4347d51-c158-4092-b335-cba3513a7052,/checkout
20241121,CUST0002,Social,2024-11-21 17:09:00,b8225688-d0a4-4432-9cd6-c852714c7df4,/about
20241124,CUST0002,Paid Search,2024-11-24 21:28:00,d4a02e53-6d3e-41dc-8139-2443e45b712e,/
20241125,CUST0002,Social,2024-11-25 13:20:00,e5af6e39-7227-44e6-8c41-561be827a1b9,/checkout
20241126,CUST0002,Paid Search,2024-11-26 10:51:00,79844388-dc8a-4e30-be60-33f728be9288,/pricing
20241127,CUST0002,Organic,2024-11-27 08:15:00,3f4b1a70-c074-418e-825a-609f7337c599,/about
20241128,CUST0002,Organic,2024-11-28 18:23:00,c40c5d91-46fd-4062-a33d-c7afd701410d,/pricing
20241201,CUST0002,Organic,2024-12-01 17:04:00,a07295e9-7c0e-4cd8-8573-e793c715b2b9,/pricing
20241203,CUST0002,Paid Search,2024-12-03 09:37:00,13d5f2f7-709b-4d97-864c-04af3d3f3799,/products
20241204,CUST0002,Organic,2024-12-04 19:08:00,458f1f19-3c07-4574-8925-7af1b6aae05b,/checkout
20241205,CUST0002,Organic,2024-12-05 17:52:00,8a476a87-e49d-481d-91d8-7c6455fa1ab8,/products
20241209,CUST0002,Organic,2024-12-09 20:32:00,3b33f3d8-269c-4696-a36c-7b8714a0bccb,/pricing
20241210,CUST0002,Paid Search,2024-12-10 11:09:00,b4d7e28e-271e-4ee2-b1a6-b1f1620e99d3,/
20241211,CUST0002,Email,2024-12-11 11:38:00,68586eba-6a34-4854-9071-4d5136c59dac,/about
20241214,CUST0002,Organic,2024-12-14 20:23:00,6a702e2f-7746-40ba-8ae8-905b54b4a482,/products
20241218,CUST0002,Paid Search,2024-12-18 22:57:00,6b8e869f-d538-4b0e-b4f3-193c0ff0a55c,/products
20241219,CUST0002,Email,2024-12-19 19:32:00,95863a76-c511-45ff-a7a3-7e8163b4c08b,/checkout
20241221,CUST0002,Email,2024-12-21 22:55:00,db52ca58-0500-4bc6-b20d-cb6ef2311f17,/pricing
20241222,CUST0002,Referral,2024-12-22 10:18:00,6160a6b4-9360-415f-83fe-0183e172b725,/
20241223,CUST0002,Social,2024-12-23 11:53:00,5a0cdd7c-f157-4470-8182-67c47a1b5806,/about
20241226,CUST0002,Email,2024-12-26 18:15:00,da7b9095-63d6-4a39-80e3-befd4c71e0fe,/about
20241227,CUST0002,Paid Search,2024-12-27 10:53:00,6b44fa8d-d5f2-4073-b414-02b1e4429ebb,/pricing
20241228,CUST0002,Email,2024-12-28 22:44:00,8bcf53a1-bc10-4a52-bf5d-2fdf89c8d2ab,/products
20241229,CUST0002,Organic,2024-12-29 09:01:00,3875394c-e5d6-46e6-9a6e-c2f5ccc42903,/pricing
20241230,CUST0002,Organic,2024-12-30 10:49:00,6f92f25e-45df-46b6-b82c-043f7cfc9b79,/pricing
20241231,CUST0002,Paid Search,2024-12-31 22:38:00,560c95ee-638c-454c-876e-2bba7c5308bf,/checkout
20250101,CUST0002,Social,2025-01-01 09:33:00,67814c1f-cc53-4e36-addc-3e13ab3b4d37,/checkout
20250108,CUST0002,Paid Search,2025-01-08 09:22:00,77a6e17c-d72b-4108-aa40-5f12b963f37f,/products
20250113,CUST0002,Organic,2025-01-13 12:53:00,9f4c3b79-fb10-487f-a0ac-3703eb67146a,/about
20250115,CUST0002,Paid Search,2025-01-15 21:02:00,64de82e6-e82c-4d7b-86e7-45f988bc539c,/pricing
20250116,CUST0002,Email,2025-01-16 19:52:00,06f028ff-a9ba-4a27-907b-fe36978648f8,/checkout
20250117,CUST0002,Email,2025-01-17 08:55:00,22bd3388-6db9-4102-a48b-3dbe157d94a1,/pricing
20250126,CUST0002,Organic,2025-01-26 12:34:00,0cdf742b-2e85-4b21-b631-de9ddde9f863,/pricing
20250128,CUST0002,Social,2025-01-28 15:40:00,362f5e5c-53cd-4268-a10c-f37342999aa4,/
20250131,CUST0002,Paid Search,2025-01-31 21:02:00,c2dff335-5666-4f9f-93ac-2ab974672cd9,/products
20250202,CUST0002,Email,2025-02-02 10:01:00,c083b73a-473b-4358-a10e-6a64e1301617,/products
20250203,CUST0002,Referral,2025-02-03 21:13:00,4094dded-6beb-4c31-94f8-fd72f3821cfd,/checkout
20250204,CUST0002,Email,2025-02-04 12:45:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,/products
20250206,CUST0002,Paid Search,2025-02-06 11:15:00,fff9f585-0d55-4b61-8a17-5dfebfc00dc8,/about
20250211,CUST0002,Email,2025-02-11 09:28:00,a66fd7f7-3966-4fa7-9997-0043f3b1025b,/about
20250212,CUST0002,Social,2025-02-12 12:49:00,a6d964a3-f510-4b53-87fe-e39f1190f938,/products
20250214,CUST0002,Paid Search,2025-02-14 11:19:00,f319c125-07f1-44f9-8115-6d6d0a4e5b70,/products
20250215,CUST0002,Organic,2025-02-15 15:08:00,05379ff6-d6d7-43b8-b309-4d353f4df561,/pricing
20250216,CUST0002,Organic,2025-02-16 11:10:00,20500494-3d11-4802-a702-878b9f0fda8d,/checkout
20250221,CUST0002,Paid Search,2025-02-21 15:41:00,90604f62-1d48-4071-ab61-a7b1793b4c32,/products
20250226,CUST0002,Social,2025-02-26 22:15:00,b31022f0-770c-4798-b7cc-863bf2a03459,/about
20250227,CUST0002,Organic,2025-02-27 21:13:00,2af43ab7-5e6f-4a07-8453-6f1d41992fdf,/pricing
20250228,CUST0002,Referral,2025-02-28 18:25:00,bf780e3f-f6b7-41f7-9b74-92459b1bc895,/products
20250302,CUST0002,Paid Search,2025-03-02 10:17:00,d1bdb8c0-c71d-4e60-9d52-06abb7e6427c,/about
20250303,CUST0002,Paid Search,2025-03-03 19:32:00,1bac5c15-4fa0-4f26-b6f7-f0cc29ec8e49,/about
20250304,CUST0002,Email,2025-03-04 08:18:00,4fdc6e1b-edcb-4cb6-8692-dc639424aed5,/about
20250307,CUST0002,Paid Search,2025-03-07 10:27:00,f54ad0a2-e874-46d7-ad66-a1bd93676a02,/products
20250310,CUST0002,Organic,2025-03-10 13:23:00,b70b3420-f104-4785-a58b-252360141de9,/checkout
20250312,CUST0002,Social,2025-03-12 10:08:00,b0cc1b3b-9793-49b4-9374-814632c5bd89,/
20250314,CUST0002,Social,2025-03-14 11:12:00,1a16342c-3e2b-4091-a092-f52ad4a057a7,/checkout
20250316,CUST0002,Paid Search,2025-03-16 17:51:00,d9acd158-4d34-45c5-85c1-4eb4b27b3d90,/about
20250317,CUST0002,Social,2025-03-17 11:20:00,1efd76e9-ce37-44af-99b4-9350af2b99b4,/checkout
20250318,CUST0002,Organic,2025-03-18 16:37:00,c85aca46-90e0-44a0-bbdd-3933cbd58bf6,/pricing
20250323,CUST0002,Email,2025-03-23 10:26:00,6daa2e68-8861-4e18-98e2-58880a8381be,/checkout
20250326,CUST0002,Organic,2025-03-26 14:46:00,8186a576-11a7-4609-9edd-bbbfa9597663,/
20250327,CUST0002,Organic,2025-03-27 19:09:00,d97dc9cd-033d-4bce-975a-ed2ca5c5650c,/products
20250331,CUST0002,Paid Search,2025-03-31 13:35:00,1b049863-7d7d-4bed-9284-476c6b88f83d,/pricing
20250402,CUST0002,Social,2025-04-02 21:58:00,a2b5b498-5cb8-4aed-b5f6-2c976efb63b1,/checkout
20250403,CUST0002,Referral,2025-04-03 15:39:00,b5122df8-75b1-4a55-9426-2982e43e4288,/about
20250413,CUST0002,Organic,2025-04-13 19:57:00,bbda0242-2d17-4fc9-af7c-15ea272a6d8e,/about
20250416,CUST0002,Email,2025-04-16 09:22:00,45241ea6-a684-4099-b729-4951859131d2,/about
20250418,CUST0002,Referral,2025-04-18 15:59:00,89c5b31a-eb6c-4016-8ee6-24d09dac6e83,/checkout
20250419,CUST0002,Organic,2025-04-19 14:15:00,6f81cf4f-7701-47bb-bbc6-7e1fc64ee6e3,/
20250422,CUST0002,Organic,2025-04-22 22:06:00,44b591f7-97ac-4aa8-bb24-88a3d36357b6,/products
20250423,CUST0002,Organic,2025-04-23 22:30:00,d4aac9a3-3ed8-456c-9a09-dfa052828d80,/products
20250424,CUST0002,Email,2025-04-24 08:58:00,e1b294de-4767-476c-962f-8a24ef43613c,/
20250425,CUST0002,Referral,2025-04-25 08:58:00,76f72255-c01f-46bf-be6d-d58b7367c28d,/products
20250428,CUST0002,Referral,2025-04-28 22:11:00,6105716b-ab0e-464e-9c3e-b2d591e1aa96,/pricing
20250429,CUST0002,Organic,2025-04-29 10:59:00,d9d80b8d-7e8a-4ee7-8758-e201561e16d1,/pricing
20250504,CUST0002,Paid Search,2025-05-04 12:46:00,364d7c87-7cd0-429d-ae8d-0e87533420e6,/about
20250506,CUST0002,Email,2025-05-06 16:36:00,57207246-4223-423b-8c3e-bdde5ad5cf06,/products
20250509,CUST0002,Organic,2025-05-09 12:08:00,b380c73a-989d-4d4a-a15c-a6664797b2c9,/about
20250510,CUST0002,Organic,2025-05-10 16:44:00,0299436a-8e48-4223-86b9-8991e14eb70d,/
20250512,CUST0002,Paid Search,2025-05-12 11:30:00,15eabb27-30e9-42f2-b2b4-3abf8441aefd,/products
20250521,CUST0002,Social,2025-05-21 10:03:00,7d137018-680b-4c63-b856-d0353dc98290,/checkout
20250522,CUST0002,Organic,2025-05-22 12:20:00,b0cbc61f-3d85-4e89-8217-14298e200724,/checkout
20250527,CUST0002,Paid Search,2025-05-27 11:32:00,7da67785-b63b-4dc3-a559-e46379e13cea,/about
20250530,CUST0002,Social,2025-05-30 08:18:00,17d2582e-046a-4df5-8afd-a61372bb912d,/about
20250602,CUST0002,Social,2025-06-02 19:28:00,b118f68d-6786-4506-b8ba-8abc4b5305e5,/about
20250608,CUST0002,Organic,2025-06-08 11:46:00,94e0d3ba-a9f9-48b2-8e63-84bb3e493f43,/products
20250611,CUST0002,Referral,2025-06-11 20:34:00,87ea7ff5-8db0-4746-b927-99735e781fd7,/about
20250612,CUST0002,Email,2025-06-12 15:12:00,bef59fe6-ff23-4d5f-aced-d15d58007c02,/
20250613,CUST0002,Referral,2025-06-13 19:28:00,b3ee4d3b-5a10-4129-94ae-bd1b8ce6424d,/products
20250616,CUST0002,Social,2025-06-16 14:52:00,405bfdc9-4e7e-4827-855a-c7627428a656,/checkout
20250619,CUST0002,Email,2025-06-19 11:42:00,314d3441-b8a6-471f-9ee3-4dc43b048a8b,/checkout
20250621,CUST0002,Organic,2025-06-21 11:19:00,892e6161-be2d-440a-9e9b-23bc50c7c006,/about
20250622,CUST0002,Organic,2025-06-22 08:35:00,2f65fafa-b0ae-4f08-831e-dbbcf36cb62b,/about
20250624,CUST0002,Paid Search,2025-06-24 13:21:00,7bf47042-bd15-41c8-b764-fbda3108d448,/
20250626,CUST0002,Referral,2025-06-26 13:03:00,fa02eaec-96ef-4ad6-b97e-670346c8adfe,/pricing
20250628,CUST0002,Paid Search,2025-06-28 13:30:00,48729a4d-98c7-472a-864e-9a13c29cfc0c,/products
20250701,CUST0002,Social,2025-07-01 10:47:00,31b1b099-d527-41e7-99bc-143efb02bebb,/about
20250704,CUST0002,Paid Search,2025-07-04 17:49:00,2defe193-5c62-43a2-ba3c-563e4bd6cee6,/pricing
20250705,CUST0002,Email,2025-07-05 22:29:00,88bd13d1-b540-430e-839f-3a254d6168bd,/
20250708,CUST0002,Paid Search,2025-07-08 17:26:00,f96b648a-0ba6-4ab9-8639-447b2067bdac,/
20250709,CUST0002,Paid Search,2025-07-09 15:35:00,b289f224-4ac9-478d-8da8-eee40df56ac6,/checkout
20250710,CUST0002,Paid Search,2025-07-10 17:14:00,de53790a-a34b-4cf6-a053-da42f1afdb65,/about
20250711,CUST0002,Organic,2025-07-11 17:16:00,df6a8f93-1a43-4f0a-bdaa-39f0c0b6fce2,/about
20250714,CUST0002,Referral,2025-07-14 12:08:00,782a65e0-48ca-4651-92f5-df7b0323d342,/checkout
20250718,CUST0002,Paid Search,2025-07-18 09:52:00,2f32751e-5738-411d-b0c2-903f7a8d03aa,/
20250721,CUST0002,Referral,2025-07-21 07:13:00,f0e98b3b-40a2-4c60-8d27-0659f72ada9b,/checkout
20250722,CUST0002,Organic,2025-07-22 22:42:00,d2762bdc-1d34-408e-ba4c-75d4dc99e04c,/about
20250723,CUST0002,Organic,2025-07-23 15:34:00,12f70c97-7de3-4a51-a694-c34310ba58e3,/pricing
